url,agency
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=93,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=94,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=95,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=96,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=97,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=98,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=99,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=100,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=101,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=102,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=103,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=104,yjc
https://www.yjc.news/fa/archive?service_id=-1&sec_id=-1&cat_id=-1&rpp=100&from_date=1400/05/31&to_date=1400/09/01&p=105,yjc
